,artist,song,mel,rms(mean),rms(var),sc(mean),sc(var),zcr(mean),zcr(var),duration,bpm
10,Brent Faiyaz,04 HEAL YOUR HEART (INTERLUDE).wav,"[[2.5301356e-12 1.3185678e-04 4.3757115e-02 ... 3.5419161e-04
  9.4842733e-05 3.1700972e-02]
 [1.9604041e-12 2.6392491e-04 4.7278690e+00 ... 1.1555622e-03
  1.0203286e-03 4.5238476e-02]
 [7.7456097e-13 3.9611658e-04 2.2402153e+01 ... 8.9599118e-02
  1.0503528e-01 1.7379399e-01]
 ...
 [1.6010822e-14 6.3997752e-11 1.4033048e-09 ... 3.5921131e-09
  3.5963987e-09 2.7669994e-08]
 [1.3542319e-14 2.9637154e-11 1.4740253e-09 ... 1.6104814e-09
  1.8158752e-09 7.6677420e-09]
 [5.1670460e-14 1.6431781e-10 9.4065866e-10 ... 1.3598287e-09
  1.4173619e-09 7.5385831e-09]]",0.100256756,0.0009308424,722.3354456103335,94128.33518223772,0.029541582076566125,0.029541582076566125,10.0,95.703125
11,Brent Faiyaz,06 ALL MINE.wav,"[[7.4812483e-11 6.4314321e-08 8.0587961e-05 ... 1.1846984e-03
  5.8400654e-04 2.4294810e-02]
 [5.1511830e-11 7.3282479e-08 2.6957947e-04 ... 2.9646906e-03
  6.1429752e-04 2.5031893e-02]
 [1.2380343e-11 6.1516452e-08 1.1364127e-03 ... 2.5391718e-03
  4.6294262e-03 2.7149411e-02]
 ...
 [4.3420168e-12 1.4557774e-09 6.6033824e-11 ... 1.9072739e-09
  2.0640003e-09 1.4227565e-07]
 [1.6734036e-12 1.1332587e-09 5.6515462e-11 ... 1.4531744e-09
  1.1383774e-09 7.9195878e-08]
 [4.0157638e-12 1.3034462e-09 6.9607840e-11 ... 1.3081615e-09
  1.2730174e-09 7.3775411e-08]]",0.07579761,0.00013729771,2502.846005014547,187771.6632423958,0.04598680394431554,0.04598680394431554,10.0,123.046875
12,Brent Faiyaz,07 PRICE OF FAME.wav,"[[7.96061283e-14 2.76315776e-10 2.05781726e-06 ... 7.99055054e+02
  7.85817383e+02 7.11259399e+02]
 [5.93535908e-14 6.09371498e-10 5.17641092e-06 ... 9.85000671e+02
  9.43720947e+02 7.74749695e+02]
 [2.13090501e-14 4.98935004e-10 9.49410423e-06 ... 1.28172058e+02
  1.29426331e+02 9.96584702e+01]
 ...
 [6.20906914e-15 1.38407211e-11 1.23502680e-10 ... 6.77180560e-06
  1.37639090e-05 4.33693685e-06]
 [5.88859719e-15 1.24754426e-11 9.57626756e-11 ... 2.16978702e-09
  3.66325592e-09 3.67610198e-07]
 [5.40294788e-15 1.11635631e-11 7.94670094e-11 ... 1.47699997e-09
  9.38248701e-10 3.52938144e-07]]",0.09182541,0.0023699128,1180.909169998095,1218352.775702872,0.021377882105568447,0.021377882105568447,10.0,99.38401442307692
13,Brent Faiyaz,10 ROLLING STONE.wav,"[[0.0000000e+00 0.0000000e+00 1.2784133e-08 ... 5.2208149e-01
  2.1939319e-01 3.0555663e-01]
 [0.0000000e+00 0.0000000e+00 4.1204380e-08 ... 6.2741560e-01
  3.2699764e-01 2.0789711e-01]
 [0.0000000e+00 0.0000000e+00 1.2921827e-08 ... 2.3260994e-01
  3.6059916e-02 1.4922351e-01]
 ...
 [0.0000000e+00 0.0000000e+00 2.7666508e-10 ... 2.0292089e-06
  1.2340246e-06 6.4622742e-07]
 [0.0000000e+00 0.0000000e+00 2.5352792e-10 ... 1.3488104e-09
  1.8094096e-09 5.8919692e-08]
 [0.0000000e+00 0.0000000e+00 1.7112474e-10 ... 1.0373198e-09
  1.3515272e-09 5.9009690e-08]]",0.14928897,0.0026059183,661.8717468657205,185930.3466360729,0.01605890189965197,0.01605890189965197,10.0,129.19921875
14,Brent Faiyaz,13 DEAD MAN WALKING.wav,"[[0.00000000e+00 0.00000000e+00 1.02516005e-08 ... 1.76856220e-02
  4.85807238e-03 2.41580466e-03]
 [0.00000000e+00 0.00000000e+00 1.95931129e-08 ... 2.63300892e-02
  3.27156228e-03 1.52260298e-03]
 [0.00000000e+00 0.00000000e+00 2.16616307e-08 ... 4.64619091e-03
  2.12932253e-04 1.23818789e-03]
 ...
 [0.00000000e+00 0.00000000e+00 2.59324819e-11 ... 4.35455513e-06
  1.50236338e-06 9.72795320e-08]
 [0.00000000e+00 0.00000000e+00 1.42555317e-11 ... 3.86429022e-09
  9.16220166e-09 7.87264085e-08]
 [0.00000000e+00 0.00000000e+00 1.18532137e-11 ... 1.90062188e-09
  1.22171595e-09 7.85701246e-08]]",0.01254483,2.805914e-05,4023.838511186873,296177.2470117764,0.11807343024941995,0.11807343024941995,10.0,120.18531976744185
15,Brent Faiyaz,15 ROLE MODEL.wav,"[[0.0000000e+00 1.5457900e-08 3.1363011e-06 ... 1.0929756e-02
  1.9840235e-03 7.5116177e-04]
 [0.0000000e+00 4.2675715e-08 2.1737869e-05 ... 2.0208322e-03
  7.4822007e-04 1.9463325e-03]
 [0.0000000e+00 4.5723294e-08 1.2047138e-05 ... 8.8305940e-05
  2.7945871e-04 9.0330449e-04]
 ...
 [0.0000000e+00 2.3124945e-11 9.4062858e-10 ... 1.0291041e-09
  1.5836013e-09 4.4179420e-09]
 [0.0000000e+00 2.9805134e-11 7.7842188e-10 ... 1.0885390e-09
  1.3690832e-09 3.9087125e-09]
 [0.0000000e+00 2.3157568e-11 8.6620799e-10 ... 9.3368546e-10
  1.1319169e-09 4.1595420e-09]]",0.1343569,0.008267695,1468.9415220634887,247430.61353511465,0.02294808584686775,0.02294808584686775,10.0,114.84375
16,Brent Faiyaz,16 JACKIE BROWN.wav,"[[8.6908237e-14 2.8413383e-09 3.7873261e-07 ... 6.2967330e-02
  1.3032807e-01 6.3860994e-03]
 [6.3091798e-14 6.9281096e-09 2.2694073e-06 ... 4.9910806e-02
  2.6871639e-01 9.2248917e-03]
 [2.1123419e-14 7.7656512e-09 7.9582225e-07 ... 6.3963234e-02
  1.7070301e-01 1.1512536e-02]
 ...
 [1.8744683e-14 3.5686121e-11 2.0910874e-10 ... 1.3459139e-07
  2.0175736e-07 1.7491661e-07]
 [1.7610394e-14 3.3343772e-11 2.3789873e-10 ... 2.1015942e-09
  1.2323417e-09 1.6982861e-08]
 [9.2495337e-15 2.2850987e-11 1.8663966e-10 ... 1.4373351e-09
  1.2719675e-09 1.5641147e-08]]",0.079016834,0.007991455,926.4739247431465,326765.82514062914,0.022650132323085846,0.022650132323085846,10.0,135.99917763157896
17,"Brent Faiyaz, Alicia Keys",08 GHETTO GATSBY (FEAT. ALICIA KEYS).wav,"[[1.1671107e-13 1.5226831e-10 1.7195332e-03 ... 4.6802123e-04
  4.8542686e-02 1.6309813e-02]
 [9.2670744e-14 1.7290452e-10 2.8776547e-03 ... 3.3989355e-02
  1.3638756e-01 2.1179985e-01]
 [3.8855407e-14 1.7020234e-10 3.7840181e-03 ... 1.7065494e-01
  2.0595674e-01 6.0222477e-01]
 ...
 [3.9940219e-14 6.8707338e-11 6.7766265e-11 ... 1.8986155e-09
  2.0729081e-09 1.9951143e-09]
 [3.5393580e-14 6.1922911e-11 7.7643468e-11 ... 9.8668540e-10
  1.7899845e-09 1.6717101e-09]
 [2.5641891e-14 4.9390072e-11 6.2449192e-11 ... 1.6136751e-09
  1.6672779e-09 2.2403297e-09]]",0.07838424,0.010313472,623.3949337815383,331906.9316176291,0.016437291545823667,0.016437291545823667,10.0,161.4990234375
18,"Brent Faiyaz, DJ Dahi, Tyler, The Creator","03 GRAVITY (FEAT. TYLER, THE CREATOR).wav","[[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 1.13912115e+01
  1.29458733e+01 9.70890713e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 3.30391464e+01
  3.92369614e+01 3.21217804e+01]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 5.04343643e+01
  5.43779221e+01 4.17241173e+01]
 ...
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 6.84359065e-07
  1.35999089e-05 1.01706337e-06]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 2.31403541e-09
  4.45582771e-09 1.49446436e-07]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 1.29413502e-09
  1.39764511e-09 1.42604264e-07]]",0.14033933,0.009371325,1325.0934862986178,716939.654997719,0.03048868909512761,0.03048868909512761,10.0,82.03125
19,"Brent Faiyaz, Drake, The Neptunes",09 WASTING TIME (FEAT. DRAKE & THE NEPTUNES).wav,"[[0.0000000e+00 0.0000000e+00 4.8154328e-11 ... 3.0710414e-02
  1.1548112e-01 6.4252429e-02]
 [0.0000000e+00 0.0000000e+00 8.9762059e-11 ... 3.6562544e-01
  1.1532559e+00 4.9712914e-01]
 [0.0000000e+00 0.0000000e+00 1.2750008e-10 ... 3.3920375e-01
  5.0671124e-01 4.0305904e-01]
 ...
 [0.0000000e+00 0.0000000e+00 1.2891764e-13 ... 9.9769648e-10
  1.8414585e-09 4.8683219e-08]
 [0.0000000e+00 0.0000000e+00 5.1662159e-14 ... 1.8132740e-09
  1.5839133e-09 4.7506848e-08]
 [0.0000000e+00 0.0000000e+00 1.0257983e-13 ... 1.7677093e-09
  1.0908126e-09 4.5223754e-08]]",0.05091778,0.00015580253,1415.1979506426326,75993.99329599804,0.03699721758990719,0.03699721758990719,10.0,120.18531976744185
